%Cavity1 Size=	0,000000E+0	mm
%f	alpha	Re(R)	Im(R)	Re(Zs/Zo)	Im(Zs/Zo)
2,732812E+3	9,169765E-1	2,723886E-1	9,395723E-2	1,703637E+0	3,491236E-1
2,734375E+3	9,167558E-1	2,728346E-1	9,383749E-2	1,705354E+0	3,491141E-1
2,735937E+3	9,167637E-1	2,732106E-1	9,269472E-2	1,707783E+0	3,453506E-1
2,737500E+3	9,171837E-1	2,725983E-1	9,223060E-2	1,706008E+0	3,431072E-1
2,739062E+3	9,173422E-1	2,726371E-1	9,125140E-2	1,707053E+0	3,396136E-1
2,740625E+3	9,164851E-1	2,743932E-1	9,068222E-2	1,713926E+0	3,391711E-1
2,742187E+3	9,162568E-1	2,748957E-1	9,041893E-2	1,715991E+0	3,386782E-1
2,743750E+3	9,163685E-1	2,750708E-1	8,926121E-2	1,717687E+0	3,346313E-1
2,745312E+3	9,165191E-1	2,751451E-1	8,818210E-2	1,718933E+0	3,307714E-1
2,746875E+3	9,158787E-1	2,764847E-1	8,762175E-2	1,724325E+0	3,299310E-1
2,748437E+3	9,160369E-1	2,765017E-1	8,665951E-2	1,725248E+0	3,264260E-1
2,750000E+3	9,162436E-1	2,762977E-1	8,611589E-2	1,724983E+0	3,242554E-1
2,751562E+3	9,161449E-1	2,765146E-1	8,599285E-2	1,725886E+0	3,239964E-1
2,753125E+3	9,161650E-1	2,768847E-1	8,467492E-2	1,728399E+0	3,194885E-1
2,754687E+3	9,159169E-1	2,775237E-1	8,404564E-2	1,731295E+0	3,177315E-1
2,756250E+3	9,157145E-1	2,778656E-1	8,411982E-2	1,732489E+0	3,183016E-1
2,757812E+3	9,153881E-1	2,786887E-1	8,333381E-2	1,736207E+0	3,161167E-1
2,759375E+3	9,151596E-1	2,793535E-1	8,247439E-2	1,739406E+0	3,135113E-1
2,760937E+3	9,154933E-1	2,788143E-1	8,227555E-2	1,737581E+0	3,123134E-1
2,762500E+3	9,152027E-1	2,796013E-1	8,136583E-2	1,741271E+0	3,096143E-1
2,764062E+3	9,151879E-1	2,800229E-1	7,999542E-2	1,743991E+0	3,048802E-1
2,765625E+3	9,150190E-1	2,803226E-1	8,000174E-2	1,745101E+0	3,051545E-1
2,767187E+3	9,152551E-1	2,801928E-1	7,897438E-2	1,745473E+0	3,012223E-1
2,768750E+3	9,149143E-1	2,809512E-1	7,843539E-2	1,748745E+0	2,998391E-1
2,770312E+3	9,151843E-1	2,807613E-1	7,738747E-2	1,748894E+0	2,957710E-1
2,771875E+3	9,150881E-1	2,810394E-1	7,699828E-2	1,750249E+0	2,945425E-1
2,773437E+3	9,151272E-1	2,812698E-1	7,589551E-2	1,751999E+0	2,906019E-1
2,775000E+3	9,149558E-1	2,817296E-1	7,531674E-2	1,754183E+0	2,887995E-1
2,776562E+3	9,147198E-1	2,825034E-1	7,397279E-2	1,758153E+0	2,843613E-1
2,778125E+3	9,147151E-1	2,825757E-1	7,372852E-2	1,758616E+0	2,834984E-1
2,779687E+3	9,144180E-1	2,831885E-1	7,339100E-2	1,761189E+0	2,827054E-1
2,781250E+3	9,140594E-1	2,839181E-1	7,301486E-2	1,764237E+0	2,818538E-1
2,782812E+3	9,140231E-1	2,842050E-1	7,214191E-2	1,766000E+0	2,787732E-1
2,784375E+3	9,134838E-1	2,853363E-1	7,141011E-2	1,770854E+0	2,768673E-1
2,785937E+3	9,135964E-1	2,852577E-1	7,093416E-2	1,770919E+0	2,749982E-1
2,787500E+3	9,138364E-1	2,851542E-1	6,964700E-2	1,771498E+0	2,700254E-1
2,789062E+3	9,140204E-1	2,851931E-1	6,815040E-2	1,772754E+0	2,643571E-1
2,790625E+3	9,134059E-1	2,861958E-1	6,845469E-2	1,776355E+0	2,662558E-1
2,792187E+3	9,133959E-1	2,864841E-1	6,731241E-2	1,778295E+0	2,621017E-1
2,793750E+3	9,136947E-1	2,861204E-1	6,663631E-2	1,777393E+0	2,592527E-1
2,795312E+3	9,134683E-1	2,865486E-1	6,649489E-2	1,779133E+0	2,590200E-1
2,796875E+3	9,133493E-1	2,869781E-1	6,553072E-2	1,781469E+0	2,556326E-1
2,798437E+3	9,131307E-1	2,875008E-1	6,490404E-2	1,783920E+0	2,535970E-1
2,800000E+3	9,130714E-1	2,879541E-1	6,333286E-2	1,786761E+0	2,478682E-1
2,801562E+3	9,126591E-1	2,887244E-1	6,308015E-2	1,789906E+0	2,474255E-1
2,803125E+3	9,126332E-1	2,888304E-1	6,280019E-2	1,790509E+0	2,464172E-1
2,804687E+3	9,127292E-1	2,888105E-1	6,212324E-2	1,790895E+0	2,437879E-1
2,806250E+3	9,130289E-1	2,886068E-1	6,064000E-2	1,791104E+0	2,379170E-1
2,807812E+3	9,123273E-1	2,899853E-1	5,984305E-2	1,796974E+0	2,357408E-1
2,809375E+3	9,122031E-1	2,902494E-1	5,960030E-2	1,798160E+0	2,349715E-1
2,810937E+3	9,123497E-1	2,900815E-1	5,918596E-2	1,797779E+0	2,332510E-1
2,812500E+3	9,121451E-1	2,906917E-1	5,790764E-2	1,800980E+0	2,286708E-1
2,814062E+3	9,123555E-1	2,904069E-1	5,751852E-2	1,800119E+0	2,269733E-1
2,815625E+3	9,123123E-1	2,906877E-1	5,646561E-2	1,801877E+0	2,230466E-1
2,817187E+3	9,119216E-1	2,915035E-1	5,571432E-2	1,805530E+0	2,206196E-1
2,818750E+3	9,118595E-1	2,916407E-1	5,555341E-2	1,806166E+0	2,200749E-1
2,820312E+3	9,116304E-1	2,922653E-1	5,431905E-2	1,809369E+0	2,156207E-1
2,821875E+3	9,113684E-1	2,927707E-1	5,400803E-2	1,811541E+0	2,147052E-1
2,823437E+3	9,111507E-1	2,932131E-1	5,362310E-2	1,813512E+0	2,134579E-1
2,825000E+3	9,113301E-1	2,931295E-1	5,239270E-2	1,813914E+0	2,085651E-1
2,826562E+3	9,112029E-1	2,935331E-1	5,133622E-2	1,816119E+0	2,046365E-1
2,828125E+3	9,115147E-1	2,931097E-1	5,071471E-2	1,814805E+0	2,019437E-1
2,829687E+3	9,111947E-1	2,937669E-1	5,006302E-2	1,817767E+0	1,997441E-1
2,831250E+3	9,110216E-1	2,943065E-1	4,860074E-2	1,820713E+0	1,942610E-1
2,832812E+3	9,107262E-1	2,948787E-1	4,816955E-2	1,823216E+0	1,928648E-1
2,834375E+3	9,104058E-1	2,954033E-1	4,828150E-2	1,825238E+0	1,935955E-1
2,835937E+3	9,104947E-1	2,954784E-1	4,688126E-2	1,826291E+0	1,880710E-1
2,837500E+3	9,105720E-1	2,954968E-1	4,593142E-2	1,826864E+0	1,843027E-1
2,839062E+3	9,102705E-1	2,961466E-1	4,501802E-2	1,829924E+0	1,810002E-1
2,840625E+3	9,099355E-1	2,968547E-1	4,406559E-2	1,833235E+0	1,775567E-1
2,842187E+3	9,099572E-1	2,968955E-1	4,354152E-2	1,833660E+0	1,754816E-1
2,843750E+3	9,099256E-1	2,970920E-1	4,255284E-2	1,834933E+0	1,716220E-1
2,845312E+3	9,100030E-1	2,970521E-1	4,191741E-2	1,835080E+0	1,690584E-1
2,846875E+3	9,095374E-1	2,978663E-1	4,169206E-2	1,838452E+0	1,685447E-1
2,848437E+3	9,094782E-1	2,980177E-1	4,131849E-2	1,839238E+0	1,671168E-1
2,850000E+3	9,096616E-1	2,977784E-1	4,082202E-2	1,838511E+0	1,650102E-1
2,851562E+3	9,095959E-1	2,980527E-1	3,960664E-2	1,840175E+0	1,602539E-1
2,853125E+3	9,094717E-1	2,983780E-1	3,871487E-2	1,841885E+0	1,568127E-1
2,854687E+3	9,093298E-1	2,987189E-1	3,791028E-2	1,843613E+0	1,537218E-1
2,856250E+3	9,092826E-1	2,990016E-1	3,626855E-2	1,845457E+0	1,472194E-1
2,857812E+3	9,091213E-1	2,993244E-1	3,582816E-2	1,846944E+0	1,455749E-1
2,859375E+3	9,091639E-1	2,993122E-1	3,533055E-2	1,847100E+0	1,435584E-1
2,860937E+3	9,090310E-1	2,996332E-1	3,448113E-2	1,848741E+0	1,402520E-1
2,862500E+3	9,086995E-1	3,002602E-1	3,382841E-2	1,851541E+0	1,378556E-1
2,864062E+3	9,085714E-1	3,005927E-1	3,275055E-2	1,853308E+0	1,336094E-1
2,865625E+3	9,084474E-1	3,008531E-1	3,224968E-2	1,854556E+0	1,316726E-1
2,867187E+3	9,082036E-1	3,013607E-1	3,127527E-2	1,856982E+0	1,278956E-1
2,868750E+3	9,083503E-1	3,012108E-1	3,036029E-2	1,856701E+0	1,241150E-1
2,870312E+3	9,081633E-1	3,015636E-1	2,993425E-2	1,858289E+0	1,225033E-1
2,871875E+3	9,080484E-1	3,017871E-1	2,960019E-2	1,859317E+0	1,212185E-1
2,873437E+3	9,078947E-1	3,021392E-1	2,858663E-2	1,861100E+0	1,171999E-1
2,875000E+3	9,081379E-1	3,018429E-1	2,744026E-2	1,860266E+0	1,124195E-1
2,876562E+3	9,083052E-1	3,016190E-1	2,684737E-2	1,859540E+0	1,099273E-1
2,878125E+3	9,081504E-1	3,019728E-1	2,572972E-2	1,861330E+0	1,054704E-1
2,879687E+3	9,080322E-1	3,022388E-1	2,488895E-2	1,862668E+0	1,021106E-1
2,881250E+3	9,078011E-1	3,026734E-1	2,424196E-2	1,864634E+0	9,958656E-2
2,882812E+3	9,075954E-1	3,030733E-1	2,347785E-2	1,866489E+0	9,656538E-2
2,884375E+3	9,076399E-1	3,030808E-1	2,240952E-2	1,866809E+0	9,218258E-2
2,885937E+3	9,075720E-1	3,031962E-1	2,236243E-2	1,867295E+0	9,201971E-2
2,887500E+3	9,072368E-1	3,038045E-1	2,158734E-2	1,869997E+0	8,899165E-2
2,889062E+3	9,073640E-1	3,036903E-1	2,020209E-2	1,869870E+0	8,326375E-2
2,890625E+3	9,072234E-1	3,039505E-1	1,976509E-2	1,871044E+0	8,152645E-2
2,892187E+3	9,070748E-1	3,042618E-1	1,870681E-2	1,872568E+0	7,723677E-2
2,893750E+3	9,070596E-1	3,043294E-1	1,800108E-2	1,873000E+0	7,434136E-2
2,895312E+3	9,068022E-1	3,047836E-1	1,745626E-2	1,874989E+0	7,218842E-2
2,896875E+3	9,066318E-1	3,051128E-1	1,656405E-2	1,876531E+0	6,856796E-2
2,898437E+3	9,065739E-1	3,052417E-1	1,592389E-2	1,877188E+0	6,594527E-2
2,900000E+3	9,064068E-1	3,055337E-1	1,556661E-2	1,878463E+0	6,452137E-2
2,901562E+3	9,060283E-1	3,062138E-1	1,431176E-2	1,881506E+0	5,944112E-2
2,903125E+3	9,061643E-1	3,060566E-1	1,284879E-2	1,881092E+0	5,334517E-2
2,904687E+3	9,062030E-1	3,059889E-1	1,295383E-2	1,880795E+0	5,377050E-2
2,906250E+3	9,062315E-1	3,059632E-1	1,245061E-2	1,880764E+0	5,167920E-2
2,907812E+3	9,060738E-1	3,062820E-1	1,084231E-2	1,882312E+0	4,504845E-2
2,909375E+3	9,060456E-1	3,063359E-1	1,061559E-2	1,882565E+0	4,411375E-2
2,910937E+3	9,057690E-1	3,068182E-1	9,670715E-3	1,884685E+0	4,024480E-2
2,912500E+3	9,059541E-1	3,065507E-1	8,522849E-3	1,883697E+0	3,544212E-2
2,914062E+3	9,061005E-1	3,063338E-1	7,687525E-3	1,882877E+0	3,194936E-2
2,915625E+3	9,055483E-1	3,072548E-1	6,801048E-3	1,886786E+0	2,834111E-2
2,917187E+3	9,056260E-1	3,071391E-1	6,293303E-3	1,886344E+0	2,621686E-2
2,918750E+3	9,054451E-1	3,074527E-1	5,264356E-3	1,887722E+0	2,195085E-2
2,920312E+3	9,052660E-1	3,077553E-1	4,547666E-3	1,889027E+0	1,897932E-2
2,921875E+3	9,054144E-1	3,075204E-1	4,104066E-3	1,888070E+0	1,711651E-2
2,923437E+3	9,055963E-1	3,072371E-1	3,006332E-3	1,886936E+0	1,252822E-2
2,925000E+3	9,054447E-1	3,074868E-1	2,678570E-3	1,887988E+0	1,117044E-2
2,926562E+3	9,051115E-1	3,080335E-1	1,955482E-3	1,890290E+0	8,167899E-3
2,928125E+3	9,049790E-1	3,082528E-1	1,088102E-3	1,891222E+0	4,547826E-3
2,929687E+3	9,048428E-1	3,084755E-1	2,376075E-4	1,892160E+0	9,937452E-4
2,931250E+3	9,047672E-1	3,085980E-1	-2,846626E-4	1,892673E+0	-1,190965E-3
2,932812E+3	9,046844E-1	3,087276E-1	-1,690419E-3	1,893198E+0	-7,074948E-3
2,934375E+3	9,046095E-1	3,088441E-1	-2,410283E-3	1,893668E+0	-1,009115E-2
2,935937E+3	9,045557E-1	3,089259E-1	-3,010559E-3	1,893991E+0	-1,260723E-2
2,937500E+3	9,047217E-1	3,086488E-1	-3,774755E-3	1,892799E+0	-1,579459E-2
2,939062E+3	9,045629E-1	3,088860E-1	-5,150768E-3	1,893718E+0	-2,156644E-2
2,940625E+3	9,043997E-1	3,091410E-1	-5,669328E-3	1,894752E+0	-2,375491E-2
2,942187E+3	9,042433E-1	3,093759E-1	-6,574965E-3	1,895669E+0	-2,756770E-2
2,943750E+3	9,038591E-1	3,099715E-1	-7,649249E-3	1,898075E+0	-3,212635E-2
2,945312E+3	9,041846E-1	3,094440E-1	-7,732232E-3	1,895854E+0	-3,242520E-2
2,946875E+3	9,041721E-1	3,094436E-1	-8,515760E-3	1,895775E+0	-3,570994E-2
2,948437E+3	9,038901E-1	3,098693E-1	-9,537960E-3	1,897448E+0	-4,004422E-2
2,950000E+3	9,035725E-1	3,103550E-1	-1,035726E-2	1,899389E+0	-4,354373E-2
2,951562E+3	9,036975E-1	3,101326E-1	-1,096453E-2	1,898376E+0	-4,606585E-2
2,953125E+3	9,036050E-1	3,102364E-1	-1,218013E-2	1,898640E+0	-5,118537E-2
2,954687E+3	9,037438E-1	3,099712E-1	-1,319284E-2	1,897371E+0	-5,539560E-2
2,956250E+3	9,040236E-1	3,095022E-1	-1,359433E-2	1,895339E+0	-5,700262E-2
2,957812E+3	9,039945E-1	3,095238E-1	-1,416058E-2	1,895334E+0	-5,937876E-2
2,959375E+3	9,035093E-1	3,102948E-1	-1,441694E-2	1,898523E+0	-6,058795E-2
2,960937E+3	9,030494E-1	3,109534E-1	-1,608143E-2	1,900981E+0	-6,770504E-2
2,962500E+3	9,035516E-1	3,101074E-1	-1,678802E-2	1,897286E+0	-7,050329E-2
2,964062E+3	9,032873E-1	3,105138E-1	-1,714145E-2	1,898919E+0	-7,207058E-2
2,965625E+3	9,032385E-1	3,105294E-1	-1,824782E-2	1,898746E+0	-7,671942E-2
2,967187E+3	9,032736E-1	3,104247E-1	-1,905141E-2	1,898124E+0	-8,006861E-2
2,968750E+3	9,030121E-1	3,108045E-1	-1,970838E-2	1,899563E+0	-8,291654E-2
2,970312E+3	9,026923E-1	3,112611E-1	-2,059784E-2	1,901263E+0	-8,676692E-2
2,971875E+3	9,028226E-1	3,110094E-1	-2,122752E-2	1,900044E+0	-8,934918E-2
2,973437E+3	9,023211E-1	3,116949E-1	-2,291682E-2	1,902471E+0	-9,663650E-2
2,975000E+3	9,023948E-1	3,115136E-1	-2,375856E-2	1,901468E+0	-1,001250E-1
2,976562E+3	9,022771E-1	3,116942E-1	-2,386747E-2	1,902196E+0	-1,006356E-1
2,978125E+3	9,019667E-1	3,121267E-1	-2,470280E-2	1,903767E+0	-1,042796E-1
2,979687E+3	9,018102E-1	3,123114E-1	-2,552175E-2	1,904293E+0	-1,077852E-1
2,981250E+3	9,020746E-1	3,117923E-1	-2,666456E-2	1,901743E+0	-1,124278E-1
2,982812E+3	9,021122E-1	3,116597E-1	-2,749558E-2	1,900911E+0	-1,158762E-1
2,984375E+3	9,020086E-1	3,117416E-1	-2,843537E-2	1,900934E+0	-1,198519E-1
2,985937E+3	9,018716E-1	3,119066E-1	-2,902808E-2	1,901419E+0	-1,224000E-1
2,987500E+3	9,021769E-1	3,113660E-1	-2,956958E-2	1,898955E+0	-1,244796E-1
2,989062E+3	9,019810E-1	3,115648E-1	-3,076204E-2	1,899350E+0	-1,295546E-1
2,990625E+3	9,017591E-1	3,118886E-1	-3,108639E-2	1,900586E+0	-1,310380E-1
2,992187E+3	9,016786E-1	3,118800E-1	-3,243862E-2	1,900025E+0	-1,367099E-1
2,993750E+3	9,017142E-1	3,117418E-1	-3,320885E-2	1,899137E+0	-1,398850E-1
2,995312E+3	9,014884E-1	3,120399E-1	-3,380382E-2	1,900143E+0	-1,425023E-1
2,996875E+3	9,012337E-1	3,123582E-1	-3,462230E-2	1,901136E+0	-1,460703E-1
2,998437E+3	9,013228E-1	3,121607E-1	-3,511292E-2	1,900098E+0	-1,480446E-1
3,000000E+3	9,012479E-1	3,121435E-1	-3,631229E-2	1,899503E+0	-1,530662E-1
3,001562E+3	9,012838E-1	3,119992E-1	-3,704943E-2	1,898568E+0	-1,560904E-1
3,003125E+3	9,012602E-1	3,120152E-1	-3,723299E-2	1,898552E+0	-1,568665E-1
3,004687E+3	9,007340E-1	3,127392E-1	-3,821271E-2	1,901135E+0	-1,613073E-1
3,006250E+3	9,004170E-1	3,131254E-1	-3,918552E-2	1,902294E+0	-1,655730E-1
3,007812E+3	9,003773E-1	3,130425E-1	-4,033732E-2	1,901384E+0	-1,703658E-1
3,009375E+3	9,007340E-1	3,124494E-1	-4,051329E-2	1,898812E+0	-1,708099E-1
3,010937E+3	9,010419E-1	3,118524E-1	-4,130550E-2	1,895920E+0	-1,738253E-1
3,012500E+3	9,007675E-1	3,121557E-1	-4,232398E-2	1,896667E+0	-1,782358E-1
3,014062E+3	9,004202E-1	3,126370E-1	-4,287127E-2	1,898396E+0	-1,807748E-1
3,015625E+3	9,007611E-1	3,120340E-1	-4,328561E-2	1,895657E+0	-1,821897E-1
3,017187E+3	9,007825E-1	3,118948E-1	-4,403576E-2	1,894677E+0	-1,852468E-1
3,018750E+3	9,005169E-1	3,121332E-1	-4,534294E-2	1,894961E+0	-1,908306E-1
3,020312E+3	9,002269E-1	3,125683E-1	-4,554326E-2	1,896666E+0	-1,919079E-1
3,021875E+3	9,000849E-1	3,126030E-1	-4,684542E-2	1,896076E+0	-1,973647E-1
3,023437E+3	8,997496E-1	3,129330E-1	-4,820120E-2	1,896668E+0	-2,032158E-1
3,025000E+3	8,996109E-1	3,129774E-1	-4,933801E-2	1,896176E+0	-2,079867E-1
3,026562E+3	8,995988E-1	3,130518E-1	-4,898731E-2	1,896697E+0	-2,065678E-1
3,028125E+3	8,994734E-1	3,131323E-1	-4,974762E-2	1,896574E+0	-2,097895E-1
3,029687E+3	8,995040E-1	3,128989E-1	-5,089423E-2	1,894897E+0	-2,144278E-1
3,031250E+3	8,994416E-1	3,128346E-1	-5,189327E-2	1,894003E+0	-2,185489E-1
3,032812E+3	8,995182E-1	3,125711E-1	-5,273650E-2	1,892369E+0	-2,218898E-1
3,034375E+3	8,995269E-1	3,124401E-1	-5,342529E-2	1,891380E+0	-2,246681E-1
3,035937E+3	8,994686E-1	3,123237E-1	-5,463779E-2	1,890101E+0	-2,296265E-1
3,037500E+3	8,989264E-1	3,130661E-1	-5,534611E-2	1,892710E+0	-2,330650E-1
3,039062E+3	8,990677E-1	3,128264E-1	-5,542527E-2	1,891661E+0	-2,332323E-1
3,040625E+3	8,987914E-1	3,131471E-1	-5,610235E-2	1,892533E+0	-2,362630E-1
3,042187E+3	8,985326E-1	3,133916E-1	-5,703618E-2	1,892906E+0	-2,403121E-1
3,043750E+3	8,983938E-1	3,133041E-1	-5,870909E-2	1,891363E+0	-2,471972E-1
3,045312E+3	8,984199E-1	3,132237E-1	-5,891562E-2	1,890882E+0	-2,479965E-1
3,046875E+3	8,984789E-1	3,129759E-1	-5,972555E-2	1,889270E+0	-2,511750E-1
3,048437E+3	8,983669E-1	3,130971E-1	-6,002730E-2	1,889553E+0	-2,525132E-1
3,050000E+3	8,980322E-1	3,134370E-1	-6,103326E-2	1,890221E+0	-2,569314E-1
3,051562E+3	8,979514E-1	3,133416E-1	-6,217389E-2	1,888971E+0	-2,615836E-1
3,053125E+3	8,982295E-1	3,126620E-1	-6,334817E-2	1,885268E+0	-2,659194E-1
3,054687E+3	8,980431E-1	3,128355E-1	-6,395964E-2	1,885513E+0	-2,685766E-1
3,056250E+3	8,977261E-1	3,132912E-1	-6,420681E-2	1,887203E+0	-2,699515E-1
3,057812E+3	8,980526E-1	3,125961E-1	-6,504675E-2	1,883677E+0	-2,728727E-1
3,059375E+3	8,981687E-1	3,122252E-1	-6,592951E-2	1,881451E+0	-2,762135E-1
3,060937E+3	8,979208E-1	3,125519E-1	-6,626130E-2	1,882530E+0	-2,778394E-1
3,062500E+3	8,978018E-1	3,125731E-1	-6,705400E-2	1,881979E+0	-2,811183E-1
3,064062E+3	8,977818E-1	3,122953E-1	-6,848297E-2	1,879668E+0	-2,867630E-1
3,065625E+3	8,973230E-1	3,126886E-1	-7,002040E-2	1,879999E+0	-2,934022E-1
3,067187E+3	8,973268E-1	3,126201E-1	-7,029840E-2	1,879482E+0	-2,944849E-1
3,068750E+3	8,971889E-1	3,126418E-1	-7,117780E-2	1,878821E+0	-2,981097E-1
3,070312E+3	8,969123E-1	3,127478E-1	-7,263946E-2	1,877988E+0	-3,041904E-1
3,071875E+3	8,969159E-1	3,125006E-1	-7,367143E-2	1,876068E+0	-3,081952E-1
3,073437E+3	8,969007E-1	3,124421E-1	-7,402226E-2	1,875517E+0	-3,095772E-1
3,075000E+3	8,971575E-1	3,118453E-1	-7,480018E-2	1,872386E+0	-3,122190E-1
3,076562E+3	8,966327E-1	3,125100E-1	-7,553035E-2	1,874438E+0	-3,157971E-1
3,078125E+3	8,967024E-1	3,122142E-1	-7,628838E-2	1,872541E+0	-3,186189E-1
3,079687E+3	8,966756E-1	3,121160E-1	-7,686348E-2	1,871613E+0	-3,208712E-1
3,081250E+3	8,965874E-1	3,120595E-1	-7,766266E-2	1,870643E+0	-3,240713E-1
3,082812E+3	8,966851E-1	3,115874E-1	-7,891921E-2	1,867548E+0	-3,287340E-1
3,084375E+3	8,967137E-1	3,112667E-1	-7,999594E-2	1,865228E+0	-3,327944E-1
3,085937E+3	8,965789E-1	3,112488E-1	-8,090299E-2	1,864286E+0	-3,364485E-1
3,087500E+3	8,962854E-1	3,116298E-1	-8,124951E-2	1,865493E+0	-3,382189E-1
3,089062E+3	8,960707E-1	3,117572E-1	-8,207746E-2	1,865202E+0	-3,416941E-1
3,090625E+3	8,962746E-1	3,111731E-1	-8,304632E-2	1,861889E+0	-3,450349E-1
3,092187E+3	8,963710E-1	3,108981E-1	-8,349488E-2	1,860336E+0	-3,465720E-1
3,093750E+3	8,958621E-1	3,116107E-1	-8,388496E-2	1,862823E+0	-3,488546E-1
3,095312E+3	8,960345E-1	3,111290E-1	-8,464202E-2	1,860121E+0	-3,514249E-1
3,096875E+3	8,960912E-1	3,107860E-1	-8,556229E-2	1,857812E+0	-3,547823E-1
3,098437E+3	8,957533E-1	3,109478E-1	-8,693795E-2	1,857056E+0	-3,604757E-1
3,100000E+3	8,955002E-1	3,112557E-1	-8,729075E-2	1,857929E+0	-3,622110E-1
3,101562E+3	8,957216E-1	3,108293E-1	-8,754149E-2	1,855957E+0	-3,627762E-1
3,103125E+3	8,962999E-1	3,096017E-1	-8,858249E-2	1,849961E+0	-3,656681E-1
3,104687E+3	8,953512E-1	3,108321E-1	-8,962256E-2	1,853788E+0	-3,711197E-1
3,106250E+3	8,956185E-1	3,100015E-1	-9,099790E-2	1,849005E+0	-3,757305E-1
3,107812E+3	8,955482E-1	3,099385E-1	-9,159642E-2	1,848112E+0	-3,780486E-1
3,109375E+3	8,957142E-1	3,094701E-1	-9,227167E-2	1,845518E+0	-3,802308E-1
3,110937E+3	8,956716E-1	3,091065E-1	-9,370998E-2	1,842508E+0	-3,855462E-1
3,112500E+3	8,956902E-1	3,090233E-1	-9,388537E-2	1,841986E+0	-3,861503E-1
3,114062E+3	8,953912E-1	3,092842E-1	-9,461540E-2	1,842216E+0	-3,893314E-1
3,115625E+3	8,954469E-1	3,090579E-1	-9,505929E-2	1,840827E+0	-3,908389E-1
3,117187E+3	8,960699E-1	3,079434E-1	-9,539885E-2	1,836046E+0	-3,909442E-1
3,118750E+3	8,953724E-1	3,085677E-1	-9,702346E-2	1,836691E+0	-3,980514E-1
3,120312E+3	8,951599E-1	3,087682E-1	-9,747997E-2	1,836965E+0	-4,000788E-1
3,121875E+3	8,957021E-1	3,076934E-1	-9,809529E-2	1,832034E+0	-4,012806E-1
3,123437E+3	8,956915E-1	3,075026E-1	-9,874545E-2	1,830544E+0	-4,036165E-1
3,125000E+3	8,955885E-1	3,072870E-1	-9,993087E-2	1,828338E+0	-4,080164E-1
3,126562E+3	8,954346E-1	3,071304E-1	-1,011749E-1	1,826282E+0	-4,127021E-1
3,128125E+3	8,948848E-1	3,076746E-1	-1,022329E-1	1,827168E+0	-4,174764E-1
3,129687E+3	8,948919E-1	3,074305E-1	-1,029302E-1	1,825389E+0	-4,199115E-1
3,131250E+3	8,947880E-1	3,075030E-1	-1,032178E-1	1,825330E+0	-4,211199E-1
3,132812E+3	8,943065E-1	3,079945E-1	-1,040813E-1	1,826216E+0	-4,250779E-1
3,134375E+3	8,946706E-1	3,071433E-1	-1,048449E-1	1,821980E+0	-4,270296E-1
3,135937E+3	8,950084E-1	3,064353E-1	-1,053043E-1	1,818676E+0	-4,279610E-1
3,137500E+3	8,945400E-1	3,068225E-1	-1,063951E-1	1,818855E+0	-4,326631E-1
3,139062E+3	8,945840E-1	3,066088E-1	-1,068035E-1	1,817528E+0	-4,339856E-1
3,140625E+3	8,949493E-1	3,059107E-1	-1,070948E-1	1,814470E+0	-4,342596E-1
3,142187E+3	8,948755E-1	3,058089E-1	-1,077287E-1	1,813299E+0	-4,365844E-1
3,143750E+3	8,942128E-1	3,062818E-1	-1,094474E-1	1,812996E+0	-4,438042E-1
3,145312E+3	8,940120E-1	3,063346E-1	-1,102139E-1	1,812240E+0	-4,468263E-1
3,146875E+3	8,945110E-1	3,052253E-1	-1,110251E-1	1,806952E+0	-4,485513E-1
3,148437E+3	8,946478E-1	3,048853E-1	-1,113424E-1	1,805248E+0	-4,493403E-1
3,150000E+3	8,945076E-1	3,044575E-1	-1,131287E-1	1,801345E+0	-4,556334E-1
3,151562E+3	8,943305E-1	3,045895E-1	-1,135551E-1	1,801304E+0	-4,574311E-1
3,153125E+3	8,941264E-1	3,046013E-1	-1,144184E-1	1,800239E+0	-4,607415E-1
3,154687E+3	8,940338E-1	3,046004E-1	-1,148252E-1	1,799710E+0	-4,622916E-1
3,156250E+3	8,942633E-1	3,039583E-1	-1,155253E-1	1,796358E+0	-4,641246E-1
3,157812E+3	8,943452E-1	3,037123E-1	-1,158173E-1	1,795044E+0	-4,649146E-1
3,159375E+3	8,941676E-1	3,034895E-1	-1,171601E-1	1,792446E+0	-4,697175E-1
3,160937E+3	8,936177E-1	3,044029E-1	-1,171373E-1	1,795941E+0	-4,708314E-1
3,162500E+3	8,936982E-1	3,039308E-1	-1,180166E-1	1,792989E+0	-4,735436E-1
3,164062E+3	8,935364E-1	3,036040E-1	-1,195332E-1	1,789737E+0	-4,788457E-1
3,165625E+3	8,937037E-1	3,032672E-1	-1,196884E-1	1,788259E+0	-4,789817E-1
3,167187E+3	8,937781E-1	3,026010E-1	-1,210560E-1	1,783917E+0	-4,832384E-1
3,168750E+3	8,934819E-1	3,027067E-1	-1,220111E-1	1,783025E+0	-4,869688E-1
3,170312E+3	8,939168E-1	3,017074E-1	-1,227020E-1	1,778343E+0	-4,882027E-1
3,171875E+3	8,935324E-1	3,019724E-1	-1,236134E-1	1,778093E+0	-4,919713E-1
3,173437E+3	8,933322E-1	3,020085E-1	-1,243329E-1	1,777242E+0	-4,947088E-1
